chat_id,assume_payment,negotiate
g2Dclw7,0,N/A
czOxn16,0,N/A
Rg3cpp7,1,0
nT8e6o1,0,N/A
sMnyl74,1,0
FdJp96sh1I,1,N/A
L3l311I,0,N/A
a1ICyBE,1,0
4ZB55m0,1,1
4110OTV,1,0
22csrtU,1,0
itZN61t58p,1,N/A
Rz6Mm91,0,N/A
eC1GDCwUxe,0,N/A
g32jZ89,1,N/A
fC99euC,1,0
xguv1Fn3Z6,0,N/A
lcu55Q8,0,N/A
UOFLQ65,0,N/A
M3JZIYpDy1,1,0
OTsU679,0,N/A
4BNDBhvu7m,1,1
l5MSx8oc0X,1,1
61jYcOX,1,0
65m2Lkzqhd,1,N/A
Y83tKTnZ94,1,0
dojl6pmJ7K,1,1
5Vh6Z80,1,1
0oe5Koa50n,0,N/A
9564VBX,0,N/A
625c055,0,N/A
S3TzI17,0,N/A
J74pgZ7,1,1
Uk53e26,0,N/A
x4gblOF,0,N/A
080tZn8,1,0
6Fm15d0,1,0
5UX6ltN,0,N/A
IpV26y9,1,N/A
68203rfm73,0,N/A
CA42JmI,1,0
A3f398O,1,1
04fK5cS,1,0
7cqOZ6M,0,N/A
t4fDULlwx6,0,N/A
JM027a5,0,N/A
MATPu7gwS0,1,0
8dbr4QtAg5,1,0
SI35Sp0,0,N/A
EbH8Pi2,0,N/A
85BD3Pww3o,1,0
D6fVu9uZ00,1,0
LLlhxCE,0,N/A
H7d14I8,1,N/A
9hxj2rq8Ax,1,0
u1xBAc9,1,1
Ilv8bHG,0,N/A
KK81v26,0,N/A
E46tXZdc81,0,N/A
Oan7r5U,0,N/A
Y9A2qqQ,0,N/A
VpfYj85,0,N/A
V8b3Lc1,1,0
JmFEYhmXy6,0,N/A
iS40jNho9Q,0,N/A
y4cHH6zf0W,0,N/A
OTF1KGoJV8,1,1
kBpTL0P,0,N/A
aAiWQ9csmz,1,0
bm3r4e2,1,0
ZGH54kA,1,0
xp8m43v374,1,N/A
1CH5Yfr6C5,0,N/A
two3489,1,0
Uy77ag3,1,1
V2tio4R,0,N/A
0XX6Mq4,0,N/A
F4FKlrL,1,1
jSHSK7R,1,0
xF58AV4,1,0
v7K503P,1,1
7Ru87HA,1,0
b0J9OSbLmi,1,N/A
66464WU,1,0
192WMq3,1,1
4cK3Lv7,1,1
vIc4Fv5,0,N/A
mhjnj92,0,N/A
M5WM8EblRb,0,N/A
UfyIvfP,1,0
56cLI62,0,N/A
N5S9h0Y,1,0
MxVyjSB,1,0
D6vsuZs73Z,1,0
4uDqhX8,0,N/A
ebrP4w7,0,N/A
Qu6Q82B,1,0
Zri80W1,1,N/A
S0WcLM8,0,N/A
48rbIa2,1,0
nh4Xxf2,0,N/A
A2Qi3OU,0,N/A
FdPoe09,1,0
U164h1T,0,N/A
5L3Q00T,0,N/A
72Q1wU9,1,0
F9aZx5K,1,N/A
oML30AJ,1,0
0NXzWhqCi9,1,1
qG22kxS,0,N/A
ERORl91,1,1
c30oEx2,1,0
l5pFvbP,0,N/A
89vctdW,1,0
i3FYqVL,0,N/A
077VtWX,0,N/A
kRI56X1,0,N/A
l68V2Hpia3,1,0
l2224bT,1,N/A
uwB930m5Wp,1,0
Z411C9b50U,1,0
217z9U9,0,N/A
Vjcd4SD,1,1
4nE9c0qZX6,0,N/A
Bq9pd1dk9I,0,N/A
B2G0xCtqaQ,0,N/A
XX4MNwzD4B,1,1
p6Di2Sc4P1,0,N/A
M422HaA,0,N/A
86jynZN,0,N/A
729bwy4,0,N/A
fydw4WT,1,1
jWYgB5iZ6d,0,N/A
09NTg8F,1,1
x5DwpT2,0,N/A
8tCzfvrdo7,0,N/A
8p1Z5gT,0,N/A
LSUmP6R,0,N/A
o6kV0K2,0,N/A
T3RZ6j1,0,N/A
0Szl7hn24T,0,N/A
qLE44SL,0,N/A
hESOsSdl62,0,N/A
7T74208,1,0
n5jVoWrdWG,1,0
dsE071H,0,N/A
XZ7bRlU,1,0
fX6eCI7,1,0
7PqC8Z0,1,1
qM78nQA,1,1
x8HBr40,0,N/A
rc6TAOX,1,0
CzvU00E,1,1
78KCIZlQiN,1,0
0Y6GTFG,1,0
A4jPZ3N,0,N/A
tK5894W,0,N/A
R9O79bwBUr,1,0
8Ut75TgM1h,1,N/A
JIMTlV0,1,1
fMgV88ed0p,0,N/A
R41D3LZ,1,0
7rhNL9X,1,0
Wx7CY93,1,1
C7Fa1A0,1,0
086a7j3,0,N/A
bn89hVqH1c,0,N/A
E7Ju3GP,0,N/A
69Snh4D,1,0
Tn70r2u3W6,0,N/A
ST4augB,1,1
iB3WlGW,0,N/A
v9j7YLlZ63,1,0
X0tDl6nEi4,1,0
w80klwH,0,N/A
hvfRrW4,0,N/A
QzX0Ou9,1,0
SUAzo6B,0,N/A
2PypO4xa76,0,N/A
6L06kHl6Qi,1,0
FmzPqT0,1,1
GlDt3mn2B1,1,N/A
8Zc2s13,1,1
8Y649I9,1,N/A
700QsJD,0,N/A
DZNxi1wu5A,1,0
N10m9ZqXH2,1,1
o8428S5,1,N/A
GBD81eigbM,1,1
I7I8Qwr5bS,1,1
Rr7d37vX8U,1,1
OOxL551,1,1
0uR189W,0,N/A
f3rQM6L,0,N/A
oDI3JUjh7j,1,N/A
pr637OP,0,N/A
3P2YR5j7lj,0,N/A
LY735J9,0,N/A
IO6ZLqQ,0,N/A
MXCEq4D,0,N/A
3B14PVt4Hi,0,N/A
6OIDBaM,1,1
x13CxvF,1,0
WMUsWGP,1,0
kgw365oKAt,0,N/A
dh01ypmYKo,1,1
nhgtgUU,1,0
2mbz499,0,N/A
5CyT2qbvg0,0,N/A
4IKqr6G,1,N/A
9WYnh03,1,0
ptZ7n4xt5L,1,1
mq2iy2gpK4,1,1
dK9Tbiqjic,1,0
gQ056u9,0,N/A
X9Wn6US,1,0
542nUR9,1,1
1q2NP1oyRA,0,N/A
5A7j4SU,0,N/A
0N7T4LU,0,N/A
Y1B8O2Q,0,N/A
x0H58WsfI5,1,1
5NV47Df5OY,0,N/A
WEVdQC8,1,0
8887T8A,1,0
XcZ8N41,1,0
3MwwII3,1,0
gDxIpzX,0,N/A
5gUMmxK,1,N/A
pMG56BF,0,N/A
YAHy6btlgE,1,N/A
EyeSOf6,1,0
12kc9b6,1,0
SarrF0j6Cr,1,1
N51sFdT,1,1
U5gxtse32z,0,N/A
0B5INiJ,1,1
65Pcg54,0,N/A
0RX1ic8,0,N/A
NlWRB00,0,N/A
wmwH36N,1,1
I5X1vbD,0,N/A
4ocuVyJ,1,1
x1QdHlA,0,N/A
LhtDn84,0,N/A
klIX4DQ,1,1
70BYsHpisA,0,N/A
G1CRedT,0,N/A
E01mogm0I4,0,N/A
137P5o8,0,N/A
jdj44zB,1,0
j40hr5d2n9,0,N/A
7jbt2ht20T,1,1
gZUO6h5,0,N/A
0Xb68S3,1,N/A
21b0H73,0,N/A
uKeZ13snda,1,1
TaYdaG0,0,N/A
M12McI1,0,N/A
943BmlC,1,1
eyMBF6bc7G,1,0
kwyRn92,1,N/A
KVyIWP1,1,1
DR2L7tB,0,N/A
f0cG8h2,1,1
V9rS7DF,0,N/A
J42GPrdAfY,0,N/A
dWSoL25,0,N/A
zTJUMZR,0,N/A
hQtW645,1,1
3mD1X93,0,N/A
ob23kgB,0,N/A
SqQWvl0,1,1
P9wgR58,0,N/A
5687oJ8,1,1
Vc2t4d0,1,0
1PA4dF6,0,N/A
t65Oc9A,0,N/A
4PJ9V34,0,N/A
w16USqA,1,N/A
62BDMjb2Lg,1,N/A
970506A,0,N/A
kNHqvg4,0,N/A
l04J2U5,0,N/A
0wa6tivVm6,1,N/A
tDrN74wqXM,1,0
C4dW3WoTz6,1,0
8hyNhsQ,1,N/A
A6XBB0T,0,N/A
Q9FuqW9,0,N/A
8B8rL8Z,1,N/A
DT74LIB,1,0
DXcPn17,1,N/A
l6j42KF,1,0
34kn09jZNy,1,0
4G688vR,0,N/A
rdzF2sm7T1,0,N/A
0WRnc15,1,1
7mm14PlISY,0,N/A
y34ox2n60C,1,N/A
nCYzDbR,0,N/A
zti076I,0,N/A
06rM58xAKv,0,N/A
0p3127F,1,0
N43YerL,0,N/A
j9E0S78,0,N/A
58J3b0tg81,1,1
31URZHN,0,N/A
A7jQ57P,0,N/A
I8s41KE,0,N/A
9d7KIe9,1,0
D9PfxWpVoH,1,0
NgMQoD9,0,N/A
1ByO3FmfR8,0,N/A
mT6oD2U,0,N/A
0JV9W3U,1,1
9CKy8xe8ci,1,0
0927JS5,1,0
YRV9V93,0,N/A
c7Gieb7,1,0
734MndwuMv,0,N/A
ohjMbF6,1,0
qjRxNVwe7Q,0,N/A
h5Y6IHzV4B,0,N/A
jKrR5QyZGr,1,N/A
YHZMpaZ,1,0
l8S3J28,0,N/A
6L60Rx7,0,N/A
AaHi7G7,1,0
PWIsQE7,1,0
TUt760hQvz,0,N/A
73h89CzjoC,1,N/A
Q0yi077,0,N/A
wZ3XewG,0,N/A
xIpnqg5,0,N/A
d5Xn5Gm4Al,1,N/A
b7HYrgwa3g,1,0
Z1EmH8M,0,N/A
yt4jh6mG60,1,0
e7I1ukX,0,N/A
jHPs3Hq0k4,1,N/A
EXOPVB9,1,0
3QiTJw8,0,N/A
6uo65X3,0,N/A
mq8KgPI,0,N/A
t0iyWUY,1,0
G4n0dz4,0,N/A
O7se4wkdaL,0,N/A
SLQbzj4,1,1
6o38bdnvS9,0,N/A
fNqnICB,0,N/A
2oAjKQO,1,0
6510khX,0,N/A
6u4x7awWZK,0,N/A
1I3OCc1,0,N/A
vKz5t3i6dm,0,N/A
HFjqO5b6rs,0,N/A
J2Bs09fRFs,1,1
a0WnV04,0,N/A
1zU4I72,1,N/A
XbKOgpB,0,N/A
U9Z9i0F,1,1
Gy2EZv0,1,N/A
0DXBGH0,1,0
SRh6854,0,N/A
tHXTGwV,1,N/A
HkW59M1,1,0
s4KdtFqbF2,0,N/A
m02FNlZ,1,1
QK8m5H5,0,N/A
a90HHNU,0,N/A
4alQjZeL8C,0,N/A
3waq8Sdp7T,1,1
Go20C6N,0,N/A
9098BR9,0,N/A
N3pfOLiKB7,0,N/A
J07MyDR,0,N/A
4zgh0gI,1,0
Jn44p95,0,N/A
RdU468we97,0,N/A
4aYp814,0,N/A
p6ZbO5J,1,1
7F0JT6F,1,1
h2skHt8,1,1
OH14TI9,1,0
7ZtSEXC,1,0
U7SMN88,1,0
nr26WE7,0,N/A
b09evx8,0,N/A
UNgH0TI,1,0
A8xcbKuDtN,0,N/A
fGOCHyV,0,N/A
0PB8G9r1qc,0,N/A
E7rNG71,0,N/A
qTn89krqdC,1,0
e1bM2d8,0,N/A
Ffp47Sn503,1,0
DUX2I3S,1,0
G6PxV1w8n1,1,0
9RocA8aL4h,0,N/A
8YUe08Z,1,0
a437nK7,0,N/A
36sUTG0,1,N/A
p4810qyrG2,1,N/A
Rla2520,0,N/A
9DfzGa7,0,N/A
4ybS7VO,1,1
JmmD4CU,0,N/A
znZfHhA,1,0
eXlgM9bI3k,1,0
UamV0Eczhl,0,N/A
qMJZH4cqvT,1,N/A
80Y533E,0,N/A
eBP9W4K,1,1
cw2X8dS,0,N/A
bpImk1ynyP,1,1
o6K4I5y4tw,1,1
fVJm4EmLuQ,1,1
Way6C0bIBM,0,N/A
58kism4,0,N/A
C79aL33,1,N/A
t6qalG7,0,N/A
BR1vGuM,1,1
XdC73VX,0,N/A
176d06hIyf,0,N/A
Pr1LFj9,0,N/A
489OTvY,1,1
aeY8t93,1,0
U9YY2Md227,1,1
NAA0B81,1,0
35rQUduKwI,1,1
X17T3P2,0,N/A
RZp48VejHq,1,1
K51oMrbxrU,0,N/A
xUVtx9nFvg,1,N/A
x7NAx4qEl3,1,1
Dh3hnJG,1,1
095N947,1,N/A
IsHnw6V,1,0
YQcMj9w331,0,N/A
2hiqI98,0,N/A
FBAKOep365,1,1
g951B8x0tT,0,N/A
44iyK20,0,N/A
3oy95eB,1,0
Oave79M,0,N/A
BD0iVgY,0,N/A
4G5iZeR,1,0
5FTV9fhF14,0,N/A
3253jX7,1,0
P722KRF,0,N/A
q9PZW3N,1,0
Yq9hVE5,1,0
H8i7voN,0,N/A
0324Sw2,0,N/A
eaB46i3,0,N/A
gcDkOVwl07,1,1
3y4daTd461,1,1
IMYH3ZE,1,N/A
8Z6Q6ZalKb,1,1
VZ5gG8y7Nq,0,N/A
QVp4VtA,0,N/A
Zq7YweF,0,N/A
t37L3Ec8Uh,0,N/A
MKFp0Bg2Hm,0,N/A
3y2p40J,1,0
cah9XwA,1,0
57CJ8PshYF,1,N/A
Jb5547czaI,0,N/A
BUl2NY4,1,0
KnnRH19,0,N/A
3zYOP6mUD4,1,N/A
rWgEaiM,0,N/A
48h70k0,1,0
rK0Z40unkm,0,N/A
GXF827A,1,1
mhy2XjV,1,1
46nh8lG,0,N/A
8mgA66U,1,1
0NlXoDO,0,N/A
tl1Chg6,0,N/A
O78nLR6,1,0
0O4jk78,1,0
MwoF73pdjR,1,N/A
p2WpR2A,1,0
kRxdb6Q,1,N/A
jB2lJ7Z,1,N/A
j8N879nos1,0,N/A
x31w92s46T,0,N/A
5N2yXVuChF,1,0
0r2X04e89T,1,1
Ejb6qd2,1,1
945W3g9,0,N/A
Y5PRGY4,1,0
5WP60X4,1,0
nTczyrD,1,1
cU94Eg2,1,1
Ok56DvH,0,N/A
0c90Sw5,1,0
6c9jJ2aWF9,1,0
l4Rm2uncB6,1,0
77I62GjNUN,1,0
Be879l7,0,N/A
7cCPfg0,0,N/A
51Vuz60,0,N/A
3LzfZM9,1,0
QJrod8h17o,1,0
bAik4a3,1,N/A
rxTnHE5,0,N/A
DyTYvpW,0,N/A
HyzlBL4,1,0
Flj0FGW,0,N/A
uiU0K3K,1,0
50X4YU4,0,N/A
g04sSLP,0,N/A
vnzt3Q1,1,0
9vbG9lhC2U,0,N/A
g6GX562,1,1
Mk10el4,1,N/A
TOe0B45,0,N/A
5VwEbBB,1,0
ld82RFglHj,0,N/A
Zx9wkfF,1,N/A
F62Sbsb1O4,1,0
hr3PO91,1,0
3Myn0ll771,1,0
U3CUD2Q,1,0
j6cHWKk34n,0,N/A
D3RrC82,1,1
7ivs76T,1,0
1ehJ4CqUUM,0,N/A
7T1r2tQ,1,1
pZj829cUq6,1,0
5Kv20qx6AV,1,0
6hp6035,0,N/A
w6z2ro0,0,N/A
7p5R09U,0,N/A
At4tYw1,1,0
Z36j2AX,1,0
2V6Br79,1,N/A
B1T89Q3,0,N/A
22XS5u2,0,N/A
w7Kxop5,1,0
8V69VPxWKl,1,0
N4juB3F,1,0
4E042c3,0,N/A
4fiy109,0,N/A
hm85ft8,0,N/A
eV8d91tCS6,1,1
9us9Mw1,0,N/A
0mmbdH6,0,N/A
4333jgE,1,1
frqWk15,0,N/A
5gh8tJX,1,0
j7uv64v40C,1,0
uv0wBm1,1,0
jY2i6GeuLp,0,N/A
59f46G8,0,N/A
bI5th0O,1,1
B5VQ6Y2,0,N/A
nFwei3rKcB,0,N/A
y731N3mQDu,0,N/A
mKezUT0,0,N/A
YRN0aFh35w,0,N/A
3S5RRe8,0,N/A
1gnYuMN,0,N/A
0u1kP53,1,0
gP7L3k8,1,N/A
6ObM7Z5,0,N/A
b86YHP6,0,N/A
q72FfZj0VR,0,N/A
2Ja2MR8,0,N/A
4vyyW2oOY8,0,N/A
fSn3HzkNr9,1,0
273dvQ7,1,0
W0gtbgmq9h,1,N/A
4Qg37o3,0,N/A
ABo4OrX,1,0
uh3v7RbY3n,1,0
7y5b83K,0,N/A
7UR54j8,0,N/A
QyboJputqC,1,0
8560vVA,0,N/A
nUf7STz0X0,0,N/A
2QCkdiW,1,N/A
scj009t3S8,0,N/A
537Yq3E,0,N/A
Zug7NH4,0,N/A
2h18YJ7,1,0
jl664Hq33z,1,N/A
HfT0tX1,0,N/A
788Dzg1,0,N/A
1089LaA,1,1
582mIuxI8I,0,N/A
8CjlL86,1,N/A
Kp90E98,0,N/A
36e61W4,1,1
HNtbf9U,1,1
Zx22OdR,0,N/A
7O56B29,1,0
714J2CI,0,N/A
PfBX48Z,0,N/A
cGRGRX7,1,N/A
E5PKJZI,0,N/A
21vE15uD1c,0,N/A
nKOkk31,1,N/A
8q98QdQ,0,N/A
uR5105X,1,0
6pRjIV7,0,N/A
wLpstAuz2H,0,N/A
ttY6xH5,1,1
By3gSsepHI,1,0
YjcXI00,0,N/A
M26oegN,1,1
fE073v2,1,N/A
8FkAzrR,1,N/A
ubo2YVV,1,1
355z4qC,0,N/A
Xg3SlB0,1,1
lnnzlNL,0,N/A
z7eNhZK,0,N/A
k89j338,0,N/A
2D2DR38,1,0
ieiPWQ7,1,1
L4zhfLP,0,N/A
57z6gGL,1,0
GA6J6rC,0,N/A
4lZzJ0M,1,0
n92Jy7H,0,N/A
sq2ro0vQL6,0,N/A
wP6tLXgWl2,0,N/A
8Mw1yvH,0,N/A
49ODNOB,0,N/A
9Cj4sVH,0,N/A
6z83T1Y,1,0
u35xb26,0,N/A
5861787,0,N/A
Eu8Yxkl60f,1,0
ZCIczkM,0,N/A
A8d7yWtdnT,0,N/A
3G8WnD2,0,N/A
4zym7wH,0,N/A
a002Pg0,1,1
8Cu9uxrzy0,1,1
18cI4FyR6E,0,N/A
o74jHUE,0,N/A
kYhZ08T,0,N/A
Nya3CqN,1,1
18drQY6,0,N/A
4ooVu8l7mc,1,0
GKO01pr5ln,1,0
3dIR804,0,N/A
as9Cz15,1,0
IBvo89erea,1,1
Ux708ZN,1,N/A
lu2qS6mPVX,0,N/A
s0I5gQC,1,0
AThIuFkejt,1,N/A
QNDL94S,1,0
F9o9z84,1,1
09Dim3p9f5,1,0
m6R2W1R,0,N/A
QIHzAiki82,0,N/A
Ys2hP50,0,N/A
POdbHRH,0,N/A
008WppU,1,0
88b30LY,0,N/A
t36209K,0,N/A
4dKK3Gu9ko,0,N/A
VG87F49,0,N/A
15320IJ,1,0
6G9fxRG,1,1
3nLvnuhEM2,0,N/A
d9bDp9E,1,0
2S58au6,1,0
YZEYa3H,0,N/A
l5OEBRE,1,0
H6WCBAmHnb,1,0
LLBi7mufJN,0,N/A
MGovA39,0,N/A
Lp1ukD4,0,N/A
7iq7o1A,0,N/A
kuLBpwaHBI,1,1
m4913dviKZ,0,N/A
22enqu1,0,N/A
ZNOqg1iQ3O,0,N/A
KN44CT5,1,0
5C6jOUt3lj,0,N/A
K4yvVAkDI0,0,N/A
0LHJyRH,1,0
sjUMoXgOvf,1,0
10QI0eO,0,N/A
0izrN7iI8b,0,N/A
zZ4fVDX,1,0
COwa72Q,0,N/A
nXW6Qq9,1,0
Ti9UxZ9,1,N/A
aW4f520,1,0
kN711W2,0,N/A
npWzANt252,0,N/A
lEP7xH3,0,N/A
485XJs9,1,N/A
18ro93zEC6,0,N/A
zUMDrlP,1,0
ozn2p2t3d7,1,0
pdjqb0cnE2,1,N/A
Jm0447G,1,N/A
1VfW4FO,1,N/A
3JfY7Xy21V,0,N/A
WD3Egd9,1,1
WL6mDOaHl0,0,N/A
0g7Dn4jiS5,0,N/A
xcfVs7oo50,0,N/A
3aVvHuJ,0,N/A
1lWY4v1,0,N/A
7Yk3T2z1G2,0,N/A
X659eSX,1,0
xiSrq8l65W,1,0
aRZ2mO1,0,N/A
m62BdFC,1,0
Rs0Jzxp6qo,0,N/A
6sva14b3so,1,N/A
m3i4PgX,1,1
69pAgXE,1,1
M71GtO7,1,1
yNO0gRs2u1,0,N/A
5vudYN8,0,N/A
sqYnLyI,1,1
6tG6mo8,1,1
8YUoB9j87J,0,N/A
9hTvTH1,1,1
8oWlCDO,1,0
85H5xmjy73,1,1
8r5h64do6k,1,0
zI4hhvgI9W,1,1
Z0f92fcFBj,0,N/A
50I8fE3,1,0
h1tI969,0,N/A
piiFlRX,0,N/A
L739QhP,1,0
n12LkZzcvJ,0,N/A
n0aUb6g6np,0,N/A
6865L62,0,N/A
18pL5LjGuY,0,N/A
T9msh8nbdk,1,N/A
psKtS9A,0,N/A
b9Vgu34,0,N/A
O9x4EQ0,0,N/A
Dh0m41G,1,N/A
JMa2lqhoAx,1,0
cQz5S5B,1,N/A
T9ZJ453,0,N/A
P9vY5J4,0,N/A
BgD8Efyc3u,0,N/A
gF5Jsu1,0,N/A
H6EA1rwgN9,1,0
2CHFDqmZoA,1,N/A
E6SNA2P,1,1
ELp3xtU,0,N/A
xzQFns2,1,1
4GpexUW,0,N/A
u31LCUD,0,N/A
9wZslu3,1,1
2NEhP1V,0,N/A
v6XQtemEeV,1,0
4Rj20iG,0,N/A
7SiM4Zg9y0,0,N/A
Xw6MOgS,0,N/A
S284Wz1,1,0
ca0ueuL,0,N/A
KZNQziV,0,N/A
iU2M6lF,0,N/A
4QA6mrqs5b,0,N/A
W966cRsY3a,0,N/A
rgXo74K,1,1
Ro9DZJ3,1,1
1Qj15Ah318,1,0
cY4d3zjgpR,1,0
13V1qTj7v6,1,1
K85yvRE,0,N/A
lV55pb8,1,1
FxVnSo0,1,0
9twVh1sTGI,1,N/A
6Qxm2ikA43,0,N/A
aFsBG46,0,N/A
7o4jhh9,1,0
fmdu6yhv6f,0,N/A
o4wF2SjUu5,0,N/A
koitQyexCd,0,N/A
0ci64zV,0,N/A
5UXERwU,0,N/A
B3lmi6P,0,N/A
MWIDrr2,0,N/A
b6o8l56,0,N/A
XXW11sY,0,N/A
ZPCquPigqL,1,0
ke1E52dhA0,1,0
0R7YZvtBy0,0,N/A
6jdsUom79s,0,N/A
g966k01,1,0
517nEC8,1,N/A
9l8kwTd2kX,1,N/A
7sDZ298,1,1
5a5zYWwgC4,1,1
nIfh157,0,N/A
eC09Kx6,1,0
5LJphFD,1,1
300gupW,1,0
41OeQ4wa34,0,N/A
jdvyW8abrm,0,N/A
5Agz7KW,1,0
rPdVdK8,0,N/A
hcbDJ4A,1,1
4n9yz8V,1,0
768d578,0,N/A
T8GgkpL,1,0
c162KOC,0,N/A
YXt3PhW,1,1
7gbRmDL,1,0
1J86ic2,1,0
BG2Chs4,1,0
wHg272vIiN,1,0
Lt4ZM9t6z8,1,0
7cUVD6oD7b,0,N/A
8NrGCCK,0,N/A
UAqVgUj95t,1,1
28XYdyoytJ,0,N/A
a99omgI,1,0
OpSfXBxaTL,1,0
kmO03bD,0,N/A
p0VKjZ3,0,N/A
KQR9GnjT4z,1,1
u7ck3p3,0,N/A
Nq4CoS2,1,N/A
bf3uxrupb3,0,N/A
902xI03,1,1
NfbHEnO,0,N/A
lPpp5Kmu29,0,N/A
YWojsjfdI1,1,0
18x747H,1,1
7O88mL4,1,1
7SZPKl4,0,N/A
An4oPRf1yh,0,N/A
0N827GkR5U,1,0
xqe7jPN,0,N/A
021390il21,1,0
W495jmZ,0,N/A
DaNBp6c2d2,0,N/A
i2xT7hG,1,0
yseAZym07c,1,0
52RKdQJ,0,N/A
iKVmgly8ZU,0,N/A
VrVmb9D,1,1
Zcv0Kq8,0,N/A
Qle9lzd05H,0,N/A
cJoe568,1,0
1gUDE4pl7Y,0,N/A
271iAcL,1,1
yzkUP44,0,N/A
R4163hch4J,0,N/A
1473Af5,0,N/A
8ygD5y3,0,N/A
52M1TR9,0,N/A
50Q4mLuKzj,0,N/A
6dwkWVhc67,0,N/A
8bP1hbR,0,N/A
bQ3d6Xr91K,1,N/A
qz6NkZE,1,0
oHm01rosE7,1,0
rpqNg9rdTJ,0,N/A
A94133Q,0,N/A
B4nu361,1,0
F1fMJpD,0,N/A
ew8E92tTty,0,N/A
DTu6IvB,1,0
dx93wYc1V9,0,N/A
aD5l93N,0,N/A
06cnVVqtLm,1,N/A
TqNApzF,0,N/A
uciFmtU,0,N/A
035dln2,1,0
Z6odyf7,1,N/A
51nVNx2,0,N/A
VvHaK0wo0r,1,0
tFilNj6,0,N/A
1Yj0748,1,0
5L191fX,0,N/A
0c0vK09,1,1
7r5I6S3,1,1
Lk1DR5H,0,N/A
9Q01kiJ,0,N/A
3VkiCrcF34,1,0
576EHVD,1,0
61F7Er0,1,0
1Zh0OS5,0,N/A
P6xPjI5,0,N/A
9bh7hktY21,0,N/A
8pfgpIpQOk,1,1
27Cx0t2,1,1
h4npeB2,1,N/A
q8Jx9hI,0,N/A
yM0nNTb49r,1,N/A
uPjt1pF,0,N/A
41aV7ibAYo,1,N/A
x51Xi83,0,N/A
MGTMmTF,0,N/A
6I0pTl6,1,0
k804OEk0z9,1,0
ki674F9,0,N/A
825659l9Jf,1,1
J27NniG,0,N/A
5iK45c1,1,1
H2Pk22F,0,N/A
kw1hHC2,1,0
wENrgl8,0,N/A
9eEaWmX,0,N/A
66yPEP8,1,1
mP7rX0L,1,1
hXgMDC9,0,N/A
TpXpC0nHqH,0,N/A
C06os49,1,N/A
7JU7VehaHX,1,N/A
24d0HDvRfX,1,N/A
rI9b1Y7,0,N/A
Ot3nRtI,0,N/A
mYL4nRiG99,0,N/A
Mzw7P65,0,N/A
7OWkN1Z,1,N/A
37vX5zG,0,N/A
WRg1i75,1,0
E61r02ujFI,1,1
50665i4,0,N/A
VQE5iF5,0,N/A
2iTIBlB,1,1
u2U7Ovo55V,0,N/A
VyT1qcP,1,0
Kl8SgPC,0,N/A
7psjnI9,1,N/A
3vFs5Gho9K,1,0
S47Wn79,0,N/A
63ZZvY1,1,1
Ab1TdFe4w7,0,N/A
h7tD6BY,1,1
I042ncp83S,1,N/A
O3Mii8H,1,1
HZB9vw3,1,0
015iP91,0,N/A
CDt5skI,1,0
r722LiN,0,N/A
9G329l7,1,0
J6e3OSr0WK,1,0
c4d2qJW,0,N/A
s7abC15,0,N/A
TgiO42Q,1,N/A
C44KAUL,0,N/A
7YmDxjZ,1,1
M7u3rsR,1,1
5ILChXY,1,0
A9tP7J6,0,N/A
ws2VPOf5g5,0,N/A
0cS72R1,0,N/A
dH8JL85,1,1
UMMoO0heO7,1,0
4aizq4K,1,1
hO9G82qOXk,0,N/A
T2ArVp9,0,N/A
82pmqjP,1,0
a105eLomXA,0,N/A
FJBmYJW,1,0
84GfWJL,0,N/A
8g2vY6jAq1,1,N/A
w27u2u9,0,N/A
6i1eiOdyQ6,1,0
9Ci7leP,1,0
9eIWdtx2Ew,1,1
39yo2g7,1,1
uOa4g8X,1,N/A
4AmywdW,0,N/A
3T0tIY0,1,1
7hm1t1nl9i,1,N/A
33ax2vi0dt,1,1
29w3zVX,1,0
mcSAJnZ,0,N/A
0S6Mw22,1,0
G7dxCz3,1,N/A
73bb9Y7,0,N/A
p46B7HN,1,1
kt9822qSBa,1,1
20k582A,1,N/A
KrtyCYU,0,N/A
e6jD1tC,0,N/A
yj3qs0N,1,0
SDCER9L,0,N/A
1XJCL8V,1,1
axJYKO9,1,1
6kWCbj9,1,0
Dj5M6baDNV,1,N/A
Lc0yzjI,1,0
BicRUFS,0,N/A
y4bi3wA,0,N/A
O7l5ZuxiQ9,1,1
FwMX0GhXAA,1,N/A
JSJH5FC,0,N/A
FrwnO9A,0,N/A
5eJ5C6Q,1,0
zuFa22zxY7,0,N/A
65L7Z8V,1,0
uyR8921,1,0
NI2UHJ0,0,N/A
S11K0cP,1,N/A
rz54fsO,1,0
054O0Pm5FI,1,0
4A1g5kY,0,N/A
9cM2pbM,1,N/A
sPtcBh6,0,N/A
55B49s4,0,N/A
5pxkejR,0,N/A
s3Al615,1,N/A
Lc7Ybkxtlt,1,1
1rTqO0oEs7,1,N/A
vMIfnxuKK4,0,N/A
Lo2i4aqIsY,0,N/A
O23KfHU,1,N/A
dQ5jirO,1,1
by2cst4,1,0
AjvVG22,1,0
y4ljC1M,0,N/A
WZl7Fa0,0,N/A
R5Rr93oR5z,0,N/A
zv1Q421,1,N/A
89wXW2Q,0,N/A
a88woHztV6,0,N/A
pJG8JgT,1,0
4zIEdOH,0,N/A
9BjQQ3C,0,N/A
